client_id,age,sexe,zone,secteur,region,revenu_declare,anciennete_mois,defaut_90j,gt_C_star,gt_income_stab,gt_distress,gt_hidden_support,gt_camf_intensity,gt_p_mensonge,gt_defaut_true,gt_revenu_reel
1683,27,F,urbaine,informel,Est,206000.0,39,0,0.8147,0.9977,0.9685,1.4821,0.7079,0.3005,0,180000.0
1684,35,M,urbaine,informel,Nord,160000.0,26,0,-0.1336,0.5026,0.436,-0.5446,0.4623,0.5582,0,150000.0
1685,19,F,urbaine,informel,Extrême-Nord,197000.0,68,0,-0.3097,0.8541,1.0163,-0.535,0.791,0.7016,0,171000.0
1686,31,M,semi_urbaine,formel,Ouest,181000.0,7,0,0.2294,0.9738,0.0871,-0.0549,0.5645,0.1365,0,178000.0
1687,20,F,urbaine,formel,Extrême-Nord,181000.0,44,0,0.3239,0.7725,0.6037,0.3201,0.293,0.1948,0,166000.0
1688,24,F,semi_urbaine,informel,Sud,101000.0,57,1,-1.3832,-0.5037,0.8495,-0.8113,0.8107,0.3908,1,90000.0
1689,22,M,urbaine,informel,Littoral,175000.0,65,0,0.059,0.813,0.2638,-0.2848,0.506,0.3639,0,169000.0
1690,28,F,urbaine,informel,Sud-Ouest,181000.0,11,1,0.8401,1.0249,-1.3791,0.5253,0.7337,0.087,1,181000.0
1691,32,M,semi_urbaine,informel,Littoral,137000.0,1,0,-0.7404,-0.0631,1.1737,0.5186,0.7328,0.5881,0,116000.0
1692,19,M,urbaine,formel,Adamaoua,149000.0,27,0,0.4538,0.4831,-0.2278,0.3808,0.7295,0.1773,0,149000.0
1693,28,M,semi_urbaine,informel,Nord-Ouest,262000.0,12,0,-0.4293,1.5914,1.4496,-0.024,0.8584,0.5587,0,215000.0
1694,21,F,semi_urbaine,informel,Est,139000.0,49,0,-0.0488,-0.0204,1.1267,0.9937,0.7251,0.8118,0,119000.0
1695,19,F,semi_urbaine,formel,Adamaoua,161000.0,88,0,0.8322,0.6757,-0.2647,1.3564,0.4149,0.1355,0,161000.0
1696,25,M,urbaine,informel,Ouest,186000.0,28,1,-0.7536,0.4842,1.6422,0.9964,0.5961,0.8118,1,149000.0
1697,28,F,semi_urbaine,formel,Nord-Ouest,157000.0,44,0,0.6087,0.5022,0.2927,0.7276,0.4393,0.458,0,150000.0
1698,21,F,urbaine,informel,Littoral,80000.0,21,1,-0.451,-0.8203,0.8356,0.9389,0.8597,0.5136,1,71000.0
1699,25,F,urbaine,informel,Est,153000.0,5,0,-0.3388,0.378,0.4982,0.8711,0.6817,0.1535,0,143000.0
1700,35,M,semi_urbaine,informel,Nord-Ouest,159000.0,67,0,-0.2996,-0.0388,2.3471,2.9765,0.8176,0.756,0,118000.0
1701,24,F,semi_urbaine,informel,Extrême-Nord,231000.0,25,0,1.1037,1.8422,-0.0575,1.5181,0.7786,0.2041,0,231000.0
1702,35,F,urbaine,formel,Est,203000.0,52,0,0.8636,1.3884,-0.2498,-0.0887,0.3644,0.1805,0,203000.0
1703,33,M,urbaine,formel,Adamaoua,120000.0,65,0,0.6153,0.0045,-1.1579,-0.9117,0.3974,0.0483,0,120000.0
1704,24,F,semi_urbaine,formel,Adamaoua,226000.0,80,0,0.6359,1.3291,0.875,0.0389,0.7414,0.4853,0,200000.0
1705,28,M,semi_urbaine,formel,Littoral,174000.0,18,1,0.7267,0.9079,-0.4566,-0.0318,0.6277,0.246,1,174000.0
1706,30,M,urbaine,formel,Centre,235000.0,56,0,1.613,1.9094,-0.4093,0.5114,0.3039,0.2756,0,235000.0
1707,26,M,semi_urbaine,formel,Est,125000.0,87,0,0.0221,0.0755,-0.3617,-0.4003,0.7764,0.1353,0,125000.0
1708,25,M,urbaine,formel,Ouest,171000.0,46,0,0.8596,0.7887,0.1488,1.1922,0.4305,0.1416,0,167000.0
1709,23,F,urbaine,formel,Sud-Ouest,150000.0,4,0,0.5252,0.5009,-1.1654,-1.3896,0.4269,0.1055,0,150000.0
1710,20,F,semi_urbaine,formel,Centre,160000.0,25,0,1.411,0.6585,-2.1804,-1.3325,0.314,0.099,0,160000.0
1711,18,F,semi_urbaine,informel,Extrême-Nord,78000.0,76,0,-1.1586,-0.8852,1.1321,0.1649,0.8718,0.5151,0,67000.0
1712,24,F,urbaine,formel,Adamaoua,191000.0,76,0,2.1254,1.1759,-2.016,-0.8426,0.4876,0.055,0,191000.0
1713,32,M,urbaine,informel,Adamaoua,177000.0,30,1,-1.5827,0.418,1.4825,-1.2582,0.6418,0.5482,1,145000.0
1714,22,M,urbaine,informel,Sud,262000.0,19,0,-1.1004,1.2852,2.1906,-0.6371,0.6604,0.6614,0,197000.0
1715,21,M,semi_urbaine,informel,Extrême-Nord,128000.0,28,1,-0.6175,-0.01,0.4899,-0.4615,0.7707,0.4591,1,119000.0
1716,23,M,urbaine,formel,Sud,159000.0,24,0,-1.2856,0.1882,1.387,0.0101,0.4375,0.4712,0,131000.0
1717,28,M,urbaine,formel,Sud-Ouest,206000.0,71,0,0.59,1.3893,0.0757,-0.6205,0.4996,0.271,0,203000.0
1718,21,F,semi_urbaine,informel,Sud,97000.0,80,0,-1.551,-0.7942,2.2713,-0.2391,0.8605,0.7939,0,72000.0
1719,21,F,urbaine,informel,Est,190000.0,5,0,-0.4003,1.085,0.1811,-0.0049,0.6866,0.3479,0,185000.0
1720,20,M,urbaine,formel,Ouest,221000.0,71,0,2.5883,1.6828,-2.24,1.0142,0.6243,0.0483,0,221000.0
1721,23,F,urbaine,formel,Sud-Ouest,232000.0,72,0,0.9873,1.8573,0.0148,1.4707,0.4735,0.142,0,231000.0
1722,21,M,semi_urbaine,informel,Extrême-Nord,193000.0,59,0,-0.2403,0.3766,2.3633,0.4478,0.7769,0.6407,0,143000.0
1723,32,M,urbaine,formel,Sud,139000.0,83,0,0.081,0.1135,0.6217,0.2255,0.4335,0.3173,0,127000.0
1724,34,M,urbaine,informel,Centre,128000.0,4,0,-0.2201,0.1092,0.0741,-0.1832,0.4469,0.28,0,127000.0
1725,24,M,urbaine,formel,Ouest,190000.0,67,0,0.6512,0.9801,0.4297,0.4812,0.5041,0.2268,0,179000.0
1726,19,M,semi_urbaine,formel,Extrême-Nord,142000.0,13,0,-0.3641,0.0399,1.0659,0.6902,0.4739,0.4511,0,122000.0
1727,19,M,semi_urbaine,informel,Extrême-Nord,217000.0,86,0,1.4869,1.3331,0.5626,1.6258,0.7413,0.5128,0,200000.0
1728,23,M,urbaine,formel,Nord-Ouest,267000.0,48,1,-2.0572,1.1801,2.6772,-1.8887,0.2543,0.8608,1,191000.0
1729,26,F,urbaine,informel,Est,68000.0,9,0,-0.3436,-0.8922,0.1138,-0.2345,0.6561,0.4874,0,66000.0
1730,27,F,semi_urbaine,formel,Extrême-Nord,316000.0,71,0,1.462,2.4829,1.1564,0.6392,0.7694,0.2596,0,269000.0
1731,23,M,urbaine,formel,Sud,183000.0,72,0,0.0141,0.6974,0.8557,-0.0263,0.4687,0.2266,0,162000.0
1732,24,M,urbaine,informel,Nord,54000.0,45,1,-0.8641,-1.0941,-0.049,-0.9392,0.7543,0.2283,1,54000.0
1733,23,M,urbaine,formel,Nord,106000.0,30,1,-1.534,-0.2303,-0.274,-1.2994,0.752,0.1827,1,106000.0
1734,27,M,urbaine,formel,Adamaoua,286000.0,2,0,0.0132,2.0878,1.1182,0.8063,0.5005,0.3925,0,245000.0
1735,30,M,urbaine,informel,Sud-Ouest,256000.0,87,0,0.7635,1.825,0.7556,-0.7569,0.5541,0.3426,0,229000.0
1736,18,M,urbaine,informel,Nord-Ouest,207000.0,18,0,-0.2727,1.0095,0.9711,-1.7549,0.6651,0.4234,0,181000.0
1737,26,M,urbaine,informel,Littoral,199000.0,81,0,2.0663,1.3193,-1.0008,0.8566,0.6756,0.1665,0,199000.0
1738,29,F,urbaine,formel,Littoral,254000.0,56,0,0.7406,1.8166,0.7276,0.459,0.3582,0.1911,0,229000.0
1739,30,F,semi_urbaine,formel,Ouest,200000.0,66,0,1.2853,1.1569,0.3883,0.1841,0.5052,0.612,0,189000.0
1740,28,F,urbaine,informel,Littoral,152000.0,66,0,0.0588,0.329,0.5883,-0.9146,0.7612,0.3875,0,140000.0
1741,27,F,urbaine,formel,Extrême-Nord,202000.0,82,0,0.3961,1.1399,0.4764,-0.1134,0.5776,0.4401,0,188000.0
1742,30,M,semi_urbaine,formel,Extrême-Nord,200000.0,4,0,1.9347,1.336,-0.3348,1.5156,0.372,0.1246,0,200000.0
1743,24,F,urbaine,informel,Sud,76000.0,95,0,-0.974,-0.7416,0.0274,-1.6147,0.5965,0.3473,0,76000.0
1744,28,F,semi_urbaine,formel,Ouest,200000.0,5,0,-0.3276,1.332,-0.1352,-1.264,0.5336,0.204,0,200000.0
1745,23,F,urbaine,formel,Sud,244000.0,95,0,1.3023,2.0586,-0.3526,-0.6278,0.558,0.2491,0,244000.0
1746,25,M,semi_urbaine,formel,Littoral,194000.0,25,0,-1.4729,0.3936,2.3282,0.2734,0.7385,0.6629,0,144000.0
1747,20,M,urbaine,formel,Sud-Ouest,159000.0,81,0,-0.5311,0.2868,1.0718,-0.4963,0.7997,0.6446,0,137000.0
1748,24,F,urbaine,informel,Littoral,149000.0,8,1,0.7397,0.4765,-0.3408,0.6428,0.6381,0.0996,0,149000.0
1749,20,M,urbaine,informel,Centre,113000.0,44,0,-1.6222,-0.6497,2.6711,1.0888,0.6738,0.878,0,81000.0
1750,22,M,urbaine,formel,Littoral,77000.0,52,0,-0.0517,-0.7168,-0.3199,0.2788,0.5649,0.18,0,77000.0
1751,25,M,urbaine,formel,Littoral,228000.0,91,0,1.3643,1.7477,0.1062,0.5604,0.3836,0.14,0,225000.0
1752,27,M,semi_urbaine,informel,Sud-Ouest,115000.0,12,1,-2.0103,-0.451,1.5522,0.5721,0.7737,0.8275,1,93000.0
1753,34,M,semi_urbaine,formel,Sud,157000.0,4,0,0.7782,0.6184,-1.872,0.3095,0.4898,0.1329,0,157000.0
1754,18,F,urbaine,informel,Extrême-Nord,88000.0,62,0,-0.9408,-0.6101,0.3476,-1.2936,0.4229,0.1266,0,83000.0
1755,34,M,semi_urbaine,informel,Sud-Ouest,199000.0,5,1,-0.0982,1.2768,0.0778,-0.728,0.7555,0.3049,1,197000.0
1756,23,F,semi_urbaine,informel,Littoral,193000.0,74,0,-0.2611,0.8532,0.8636,-1.0509,0.7928,0.55,0,171000.0
1757,31,F,semi_urbaine,formel,Centre,152000.0,4,0,0.212,0.3593,0.5123,0.1515,0.7114,0.3603,0,142000.0
1758,30,M,semi_urbaine,informel,Nord-Ouest,53000.0,93,0,-0.5408,-1.1799,0.5765,0.5323,0.769,0.6054,0,49000.0
1759,35,M,semi_urbaine,formel,Est,135000.0,51,0,-0.5979,0.2531,-0.0479,-1.1493,0.3789,0.3639,0,135000.0
1760,19,M,urbaine,informel,Ouest,194000.0,91,0,-0.6811,0.5702,1.7047,0.0726,0.698,0.6667,0,154000.0
1761,35,F,semi_urbaine,informel,Ouest,149000.0,13,0,-0.1665,0.1886,0.9009,-0.5752,0.4969,0.7644,0,131000.0
1762,19,F,semi_urbaine,informel,Nord,140000.0,26,0,-0.1249,0.1091,0.6861,-0.7692,0.7234,0.5448,0,127000.0
1763,33,F,urbaine,informel,Ouest,148000.0,44,0,-0.3156,0.2117,0.7866,-0.6253,0.6938,0.3769,0,133000.0
1764,29,M,urbaine,informel,Ouest,227000.0,3,1,-2.1938,0.7588,2.4608,-1.1205,0.6247,0.7075,1,166000.0
1765,26,M,urbaine,formel,Sud-Ouest,160000.0,10,0,0.2319,0.5581,0.2873,0.6067,0.5731,0.4267,0,153000.0
1766,25,M,semi_urbaine,formel,Nord-Ouest,183000.0,32,0,0.95,1.05,-0.4397,0.132,0.3736,0.1023,0,183000.0
1767,19,M,urbaine,informel,Nord-Ouest,61000.0,71,0,0.6581,-0.9869,-1.2691,0.8152,0.6996,0.0841,0,61000.0
1768,32,F,semi_urbaine,informel,Est,273000.0,68,0,1.7624,2.5539,-0.7919,-0.1435,0.71,0.1351,0,273000.0
1769,31,F,semi_urbaine,formel,Nord,139000.0,9,0,0.012,0.3161,-0.3314,-0.1057,0.678,0.2002,0,139000.0
1770,34,F,semi_urbaine,informel,Sud-Ouest,143000.0,6,0,-0.0129,0.2036,0.5522,2.1734,0.8027,0.35,0,132000.0
1771,31,F,urbaine,informel,Nord,156000.0,63,0,-0.5155,0.5665,0.0861,-1.6231,0.7084,0.1528,0,154000.0
1772,35,F,semi_urbaine,formel,Centre,141000.0,35,0,0.7329,0.1892,0.4935,1.5845,0.7118,0.4604,0,131000.0
1773,33,F,semi_urbaine,formel,Nord,156000.0,76,0,1.7173,0.6078,-0.4677,1.9545,0.504,0.1231,0,156000.0
1774,25,F,urbaine,formel,Ouest,156000.0,29,0,0.8455,0.5957,-0.7884,0.7658,0.6305,0.3105,0,156000.0
1775,30,M,semi_urbaine,formel,Sud-Ouest,112000.0,35,0,-0.5115,-0.314,0.7016,-0.0305,0.4447,0.3808,0,101000.0
1776,22,F,urbaine,formel,Littoral,222000.0,21,0,0.1408,1.0386,1.4415,1.4269,0.3604,0.6808,0,182000.0
1777,32,F,semi_urbaine,formel,Nord-Ouest,57000.0,26,0,0.7626,-1.0492,-0.9776,-0.0218,0.6479,0.1417,0,57000.0
1778,28,F,urbaine,formel,Adamaoua,273000.0,68,0,1.3509,2.3527,0.2981,-0.7058,0.2718,0.4396,0,261000.0
1779,25,F,urbaine,formel,Est,204000.0,45,0,2.0327,1.393,-1.7974,-0.3883,0.5382,0.0707,0,204000.0
1780,29,M,urbaine,informel,Centre,158000.0,63,1,0.8203,0.6391,-0.8416,-0.5702,0.6646,0.1657,0,158000.0
1781,22,F,urbaine,formel,Littoral,52000.0,8,1,-0.9757,-1.1366,-0.4642,-0.9466,0.6231,0.257,1,52000.0
1782,29,F,urbaine,informel,Est,92000.0,51,0,-0.5982,-0.7925,1.7642,1.11,0.6465,0.8889,0,72000.0
1783,26,F,semi_urbaine,informel,Adamaoua,203000.0,44,0,0.9282,1.3893,-0.1195,-0.4734,0.796,0.2194,0,203000.0
1784,23,M,urbaine,informel,Sud,369000.0,87,0,2.3037,4.1512,-0.1665,-0.0296,0.748,0.3378,0,369000.0
1785,35,M,urbaine,informel,Nord,210000.0,41,0,-0.0126,1.1947,0.6412,-1.4438,0.5255,0.3951,0,192000.0
1786,19,F,semi_urbaine,informel,Sud,201000.0,10,0,0.3561,1.0369,0.6913,0.3308,0.7709,0.4815,0,182000.0
1787,31,F,semi_urbaine,formel,Sud,187000.0,67,0,0.145,1.125,-0.6605,-0.8559,0.6234,0.1336,0,187000.0
1788,21,F,urbaine,informel,Adamaoua,96000.0,15,0,-2.8761,-0.8475,2.6278,-1.1805,0.7079,0.5176,0,69000.0
1789,22,F,semi_urbaine,formel,Sud,216000.0,87,0,1.4085,1.5952,-0.1474,0.1907,0.5898,0.1747,0,216000.0
1790,20,M,urbaine,informel,Centre,60000.0,37,0,-1.449,-1.1012,0.7554,1.057,0.7093,0.5695,0,54000.0
1791,19,M,semi_urbaine,informel,Extrême-Nord,49000.0,75,0,-1.034,-1.2106,0.281,0.7404,0.914,0.2304,0,47000.0
1792,20,M,urbaine,formel,Nord-Ouest,86000.0,63,0,-0.4973,-0.6735,0.5306,0.5091,0.4531,0.4329,0,80000.0
1793,32,F,semi_urbaine,formel,Ouest,257000.0,45,0,0.2983,1.5757,1.3348,0.1701,0.4993,0.5029,0,215000.0
1794,34,F,semi_urbaine,informel,Littoral,156000.0,56,0,-1.1245,-0.0574,2.2743,-0.0356,0.553,0.7175,0,117000.0
1795,28,F,semi_urbaine,formel,Littoral,162000.0,18,0,1.5193,0.7009,-0.6452,1.0911,0.5855,0.208,0,162000.0
1796,18,F,urbaine,formel,Adamaoua,183000.0,8,0,-0.7571,0.5846,1.2219,-0.5632,0.6055,0.5519,0,155000.0
1797,33,M,semi_urbaine,formel,Sud-Ouest,97000.0,73,0,-0.2964,-0.5257,0.6796,1.1344,0.6498,0.3927,0,88000.0
1798,28,F,urbaine,informel,Sud,99000.0,92,0,-1.1233,-0.6707,1.6091,1.2359,0.6728,0.7423,0,80000.0
1799,27,F,semi_urbaine,informel,Est,90000.0,82,1,-0.7398,-0.6204,0.5792,-0.5414,0.8554,0.4117,1,83000.0
1800,35,M,semi_urbaine,informel,Centre,38000.0,29,1,-0.9805,-1.4053,0.4734,-0.3944,0.802,0.1735,1,36000.0
1801,25,F,semi_urbaine,formel,Ouest,146000.0,35,0,-0.4394,0.0958,1.0828,-0.2457,0.7356,0.3653,0,126000.0
1802,24,F,urbaine,formel,Adamaoua,106000.0,35,0,-1.2868,-0.4813,1.0741,-1.467,0.5968,0.1953,0,91000.0
1803,32,F,urbaine,formel,Sud,239000.0,67,0,-0.1668,1.1777,1.6863,-0.4694,0.6031,0.6484,0,191000.0
1804,27,F,urbaine,informel,Centre,179000.0,60,0,0.8195,0.661,0.8284,1.3014,0.6491,0.5703,0,160000.0
1805,30,F,urbaine,informel,Nord-Ouest,45000.0,76,0,-1.071,-1.2936,0.4899,-1.0456,0.4841,0.5015,0,42000.0
1806,30,F,urbaine,informel,Littoral,102000.0,90,0,2.1074,-0.2966,-1.8164,1.3252,0.7175,0.0878,0,102000.0
1807,33,F,urbaine,formel,Nord-Ouest,267000.0,38,0,1.818,2.4561,-1.5117,-0.4334,0.4976,0.1111,0,267000.0
1808,23,F,semi_urbaine,informel,Nord-Ouest,64000.0,63,0,0.1251,-0.9808,0.2861,2.414,0.9019,0.156,0,61000.0
1809,19,F,urbaine,formel,Adamaoua,182000.0,48,0,0.7947,1.0266,-0.9671,-0.6818,0.6698,0.0967,0,182000.0
1810,26,M,urbaine,informel,Sud-Ouest,154000.0,91,0,-0.2938,0.1055,1.4834,-0.144,0.8463,0.3743,0,126000.0
1811,29,F,urbaine,informel,Ouest,186000.0,34,0,0.3058,1.0929,-0.6661,-0.9102,0.7198,0.1401,0,186000.0
1812,32,M,semi_urbaine,informel,Adamaoua,141000.0,18,0,-0.3059,0.2955,0.1541,-0.3877,0.7769,0.5271,0,138000.0
1813,22,M,semi_urbaine,informel,Sud,97000.0,36,1,-0.5484,-0.4313,0.1749,1.6382,0.6844,0.4535,1,94000.0
1814,31,F,urbaine,informel,Extrême-Nord,158000.0,59,0,-0.6057,0.0668,1.8393,0.4745,0.6728,0.7413,0,124000.0
1815,32,M,urbaine,formel,Littoral,161000.0,91,0,1.7434,0.6814,-0.5393,1.0288,0.3446,0.1307,0,161000.0
1816,32,F,urbaine,formel,Extrême-Nord,163000.0,79,0,0.1086,0.5083,0.5394,-1.3156,0.4351,0.1961,0,150000.0
1817,32,F,urbaine,formel,Sud,80000.0,2,0,-0.3036,-0.7191,0.2789,0.6548,0.416,0.2816,0,77000.0
1818,35,F,urbaine,informel,Ouest,239000.0,49,0,-0.1944,1.2431,1.5356,-0.9714,0.6613,0.7405,0,195000.0
1819,29,F,urbaine,informel,Nord-Ouest,225000.0,16,1,-0.6131,1.0664,1.4786,-1.3373,0.6421,0.6403,1,184000.0
1820,24,F,semi_urbaine,informel,Littoral,63000.0,35,0,-0.6034,-1.0442,0.6398,0.5388,0.8662,0.2017,0,57000.0
1821,25,F,urbaine,informel,Nord-Ouest,102000.0,90,1,1.1149,-0.3007,-1.1252,0.2285,0.3555,0.1246,0,102000.0
1822,31,M,semi_urbaine,formel,Est,142000.0,94,0,0.4548,0.3749,-0.1139,0.3533,0.5894,0.0724,0,142000.0
1823,22,F,urbaine,informel,Sud,55000.0,15,1,-1.0248,-1.1565,0.6426,0.7176,0.8127,0.5152,0,51000.0
1824,28,M,semi_urbaine,informel,Littoral,34000.0,14,1,-1.3739,-1.8668,0.9661,1.1736,0.9004,0.3667,1,30000.0
1825,28,M,semi_urbaine,formel,Sud,116000.0,67,0,0.885,-0.0706,-0.6025,1.7697,0.6754,0.0707,0,116000.0
1826,29,M,semi_urbaine,formel,Sud,161000.0,40,0,-1.483,0.2436,1.2937,-0.8903,0.7642,0.5879,0,135000.0
1827,25,F,urbaine,formel,Sud,71000.0,42,0,-0.5116,-0.8412,0.1112,1.502,0.4878,0.2964,0,70000.0
1828,31,M,urbaine,formel,Ouest,167000.0,83,0,1.8155,0.777,-0.8369,1.8823,0.4178,0.1286,0,167000.0
1829,19,M,semi_urbaine,informel,Extrême-Nord,196000.0,88,0,1.0829,1.1629,0.2142,-0.0662,0.8619,0.6243,0,190000.0
1830,31,M,semi_urbaine,informel,Ouest,237000.0,86,0,-1.2327,0.8421,2.581,-1.3685,0.7623,0.846,0,171000.0
1831,32,F,urbaine,informel,Sud,134000.0,75,0,-0.0502,-0.1267,1.2715,-1.3835,0.5355,0.4396,0,112000.0
1832,33,M,urbaine,formel,Sud,53000.0,94,0,-1.4929,-1.2404,1.1167,-0.4619,0.3413,0.5041,0,46000.0
1833,34,M,urbaine,informel,Extrême-Nord,163000.0,69,0,1.5812,0.7157,-0.4461,2.0141,0.4777,0.1718,0,163000.0
1834,24,F,semi_urbaine,informel,Nord-Ouest,129000.0,85,0,0.9109,0.1464,-0.0207,0.3171,0.8408,0.4357,0,129000.0
1835,18,F,semi_urbaine,formel,Adamaoua,181000.0,52,0,1.2313,1.0244,-0.5475,-0.3172,0.6694,0.1646,0,181000.0
1836,29,F,semi_urbaine,informel,Nord-Ouest,266000.0,5,0,0.4462,1.9361,0.8327,-0.3854,0.7414,0.4943,0,236000.0
1837,19,M,semi_urbaine,formel,Nord-Ouest,107000.0,78,0,0.2085,-0.2248,-0.0551,-1.0227,0.5947,0.0984,0,107000.0
1838,23,F,urbaine,formel,Adamaoua,30000.0,89,1,-0.4327,-2.2748,-0.3802,0.8746,0.5463,0.1672,1,30000.0
1839,30,F,urbaine,formel,Ouest,93000.0,30,0,0.4121,-0.4535,-0.2596,-0.0921,0.5225,0.1726,0,93000.0
1840,28,M,urbaine,formel,Ouest,185000.0,41,0,2.1115,1.086,-0.732,2.0998,0.3103,0.0709,0,185000.0
1841,28,F,semi_urbaine,informel,Sud,130000.0,55,0,-0.203,0.0269,0.4503,0.9282,0.6509,0.3257,0,122000.0
1842,31,F,urbaine,formel,Sud-Ouest,98000.0,62,0,-0.5765,-0.6156,1.2204,0.8299,0.5359,0.5149,0,83000.0
1843,20,M,urbaine,formel,Nord-Ouest,71000.0,65,0,-0.0647,-0.8197,-1.4447,-0.2421,0.342,0.069,0,71000.0
1844,32,M,urbaine,formel,Centre,144000.0,38,0,0.0666,0.2454,0.4418,-1.091,0.4768,0.1481,0,135000.0
1845,28,M,urbaine,formel,Littoral,100000.0,82,1,-1.1908,-0.6461,1.5081,-0.8736,0.6399,0.4734,1,81000.0
1846,25,M,urbaine,formel,Nord-Ouest,187000.0,78,0,0.9278,1.1206,-0.0506,-1.3692,0.6629,0.1643,0,187000.0
1847,26,F,urbaine,formel,Adamaoua,131000.0,90,0,0.8764,0.1886,-0.4188,0.9104,0.5504,0.1735,0,131000.0
1848,27,M,urbaine,informel,Nord,102000.0,55,0,-1.9826,-0.6271,1.5726,-0.3849,0.7416,0.6146,0,82000.0
1849,27,M,semi_urbaine,formel,Nord,111000.0,8,0,1.5284,-0.1583,-0.8199,1.2525,0.8214,0.0924,0,111000.0
1850,24,F,urbaine,informel,Sud,147000.0,81,0,0.1311,0.2631,0.5592,0.1359,0.4092,0.3171,0,136000.0
1851,22,F,urbaine,formel,Sud-Ouest,159000.0,8,0,0.2693,0.6426,-0.953,-0.2928,0.434,0.1074,0,159000.0
1852,21,F,urbaine,informel,Littoral,132000.0,19,0,0.7616,0.202,-1.2121,-1.1696,0.7899,0.1805,0,132000.0
1853,24,F,semi_urbaine,informel,Sud,141000.0,28,0,0.6269,0.1801,0.5028,0.6016,0.7741,0.4061,0,131000.0
1854,22,F,urbaine,formel,Adamaoua,152000.0,18,0,0.6853,0.5278,-1.1349,-0.2186,0.6426,0.1873,0,152000.0
1855,27,F,semi_urbaine,formel,Nord-Ouest,96000.0,69,0,0.1912,-0.4331,0.1071,1.2022,0.594,0.372,0,94000.0
1856,34,M,semi_urbaine,informel,Adamaoua,96000.0,42,0,-1.4885,-0.7304,1.7663,-0.4154,0.7563,0.8157,0,76000.0
1857,19,F,semi_urbaine,informel,Extrême-Nord,133000.0,21,1,-1.9683,-0.3947,2.5156,0.9161,0.8068,0.8895,1,96000.0
1858,23,M,urbaine,informel,Adamaoua,270000.0,1,0,0.6818,2.0652,0.7214,1.6408,0.6392,0.6427,0,244000.0
1859,18,M,semi_urbaine,formel,Ouest,88000.0,21,1,-0.398,-0.7488,1.1402,0.5726,0.605,0.2757,1,75000.0
1860,35,M,urbaine,formel,Centre,140000.0,66,0,0.1427,0.181,0.4826,0.7853,0.418,0.3829,0,131000.0
1861,30,M,urbaine,informel,Littoral,130000.0,76,0,-0.0067,0.0983,0.2275,0.5719,0.553,0.4839,0,126000.0
1862,22,F,urbaine,informel,Est,102000.0,29,0,0.9261,-0.3033,-1.2662,1.8981,0.793,0.2141,0,102000.0
1863,25,M,urbaine,formel,Extrême-Nord,278000.0,7,0,0.1525,1.674,1.7361,0.3716,0.5482,0.4502,0,220000.0
1864,31,F,urbaine,informel,Ouest,101000.0,53,0,-0.3597,-0.3085,-0.3984,0.7,0.7533,0.276,0,101000.0
1865,35,M,urbaine,informel,Adamaoua,137000.0,75,0,-1.0295,-0.2345,1.9762,-0.0363,0.4673,0.695,0,106000.0
1866,28,F,urbaine,formel,Nord,223000.0,7,0,0.8571,1.4146,0.5874,-0.7744,0.2529,0.5834,0,205000.0
1867,22,F,urbaine,formel,Sud,265000.0,76,0,2.4008,2.4107,-0.8778,-1.2082,0.4911,0.0511,0,265000.0
1868,30,M,urbaine,formel,Ouest,257000.0,17,1,1.2432,2.0075,0.4639,1.2669,0.7594,0.2068,1,240000.0
1869,30,F,semi_urbaine,formel,Centre,198000.0,25,1,-0.9523,0.4633,2.2765,-0.7084,0.7177,0.4164,1,148000.0
1870,29,M,urbaine,informel,Ouest,155000.0,60,1,-0.5131,-0.0495,2.1533,0.7459,0.5881,0.7359,1,117000.0
1871,18,F,semi_urbaine,formel,Ouest,159000.0,5,0,0.5208,0.6467,-0.37,0.716,0.7135,0.4318,0,159000.0
1872,30,F,urbaine,formel,Sud,165000.0,30,0,1.3059,0.747,-0.6088,0.9178,0.5159,0.133,0,165000.0
1873,18,M,urbaine,informel,Centre,77000.0,14,0,-0.5622,-0.8473,0.7159,-0.5147,0.5783,0.4268,0,69000.0
1874,34,M,urbaine,informel,Ouest,189000.0,21,1,-0.6008,0.9366,0.4864,-0.7907,0.7598,0.4422,1,176000.0
1875,33,F,urbaine,informel,Sud,169000.0,74,0,-0.4642,0.2066,1.8203,0.3784,0.6026,0.6384,0,132000.0
1876,28,F,urbaine,informel,Nord,141000.0,22,0,-0.9197,-0.0449,1.3697,-0.2923,0.6505,0.6112,0,117000.0
1877,29,F,urbaine,formel,Extrême-Nord,80000.0,5,0,0.049,-0.6711,-1.6049,-1.231,0.4366,0.0752,0,80000.0
1878,19,M,urbaine,informel,Extrême-Nord,145000.0,21,0,-0.1766,0.0623,1.1233,1.9385,0.8233,0.3784,0,124000.0
1879,33,M,urbaine,formel,Est,42000.0,9,0,-0.9767,-1.2932,-0.1161,-0.7914,0.3148,0.1883,0,42000.0
1880,22,F,urbaine,formel,Adamaoua,123000.0,60,0,-0.121,0.0184,0.0955,-0.9936,0.2918,0.3167,0,121000.0
1881,22,F,urbaine,formel,Ouest,129000.0,93,0,0.4449,0.0369,0.3553,-0.2421,0.532,0.3958,0,122000.0
1882,30,F,urbaine,informel,Extrême-Nord,174000.0,16,0,-0.517,0.287,1.7779,1.2529,0.3961,0.7989,0,137000.0
